model_name,score_transform,n_buckets,bucket_id,count,positive_count,positive_rate,mean_score,lift_vs_base_rate
logistic_balanced,raw,100,81,600,0,0.0,0.3471248625931501,0.0
logistic_balanced,raw,100,82,600,0,0.0,0.36413383762884116,0.0
logistic_balanced,raw,100,83,600,0,0.0,0.3828194789557849,0.0
logistic_balanced,raw,100,84,600,1,0.0016666666666666668,0.40332989622254767,1.7241379310344829
logistic_balanced,raw,100,85,600,1,0.0016666666666666668,0.4242439229798129,1.7241379310344829
logistic_balanced,raw,100,86,600,0,0.0,0.44659402428621786,0.0
logistic_balanced,raw,100,87,600,0,0.0,0.4710838403170326,0.0
logistic_balanced,raw,100,88,600,0,0.0,0.49623689674812066,0.0
logistic_balanced,raw,100,89,600,1,0.0016666666666666668,0.5230397873397518,1.7241379310344829
logistic_balanced,raw,100,90,600,1,0.0016666666666666668,0.5520100009034266,1.7241379310344829
logistic_balanced,raw,100,91,600,0,0.0,0.5845072103053515,0.0
logistic_balanced,raw,100,92,600,0,0.0,0.6192386489350719,0.0
logistic_balanced,raw,100,93,600,0,0.0,0.6563222221519625,0.0
logistic_balanced,raw,100,94,600,2,0.0033333333333333335,0.6937553044463645,3.4482758620689657
logistic_balanced,raw,100,95,600,0,0.0,0.7375456270291754,0.0
logistic_balanced,raw,100,96,600,1,0.0016666666666666668,0.7814894219687742,1.7241379310344829
logistic_balanced,raw,100,97,600,6,0.01,0.829751355162995,10.344827586206897
logistic_balanced,raw,100,98,600,6,0.01,0.8835428693999654,10.344827586206897
logistic_balanced,raw,100,99,600,27,0.045,0.9456362411756775,46.55172413793103
logistic_balanced,noise_rank,10,0,6000,0,0.0,0.016944724241223938,0.0
logistic_balanced,noise_rank,10,1,6000,0,0.0,0.030863173872321605,0.0
logistic_balanced,noise_rank,10,2,6000,0,0.0,0.04512596194751047,0.0
logistic_balanced,noise_rank,10,3,6000,2,0.0003333333333333333,0.06332753466308831,0.3448275862068965
logistic_balanced,noise_rank,10,4,6000,1,0.00016666666666666666,0.0884631217708295,0.17241379310344826
logistic_balanced,noise_rank,10,5,6000,1,0.00016666666666666666,0.12546404332141595,0.17241379310344826
logistic_balanced,noise_rank,10,6,6000,4,0.0006666666666666666,0.179864546381928,0.689655172413793
logistic_balanced,noise_rank,10,7,6000,4,0.0006666666666666666,0.26587490889028526,0.689655172413793
logistic_balanced,noise_rank,10,8,6000,3,0.0005,0.4206034798551465,0.5172413793103449
logistic_balanced,noise_rank,10,9,6000,43,0.007166666666666667,0.7238129746957068,7.413793103448276
logistic_balanced,noise_rank,20,0,3000,0,0.0,0.01268536955369334,0.0
logistic_balanced,noise_rank,20,1,3000,0,0.0,0.021204078928754533,0.0
logistic_balanced,noise_rank,20,2,3000,0,0.0,0.02767334930935607,0.0
logistic_balanced,noise_rank,20,3,3000,0,0.0,0.034052998435287134,0.0
logistic_balanced,noise_rank,20,4,3000,0,0.0,0.041123754417426814,0.0
logistic_balanced,noise_rank,20,5,3000,0,0.0,0.04912816947759414,0.0
logistic_balanced,noise_rank,20,6,3000,1,0.0003333333333333333,0.05817312372083173,0.3448275862068965
logistic_balanced,noise_rank,20,7,3000,1,0.0003333333333333333,0.06848194560534489,0.3448275862068965
logistic_balanced,noise_rank,20,8,3000,0,0.0,0.08102660235845832,0.0
logistic_balanced,noise_rank,20,9,3000,1,0.0003333333333333333,0.0958996411832007,0.3448275862068965
logistic_balanced,noise_rank,20,10,3000,0,0.0,0.11427471183710199,0.0
logistic_balanced,noise_rank,20,11,3000,1,0.0003333333333333333,0.1366533748057299,0.3448275862068965
logistic_balanced,noise_rank,20,12,3000,1,0.0003333333333333333,0.16308701456335656,0.3448275862068965
logistic_balanced,noise_rank,20,13,3000,3,0.001,0.19664207820049945,1.0344827586206897
logistic_balanced,noise_rank,20,14,3000,2,0.0006666666666666666,0.2384628286980547,0.689655172413793
logistic_balanced,noise_rank,20,15,3000,2,0.0006666666666666666,0.2932869890825158,0.689655172413793
logistic_balanced,noise_rank,20,16,3000,1,0.0003333333333333333,0.3684542394762393,0.3448275862068965
logistic_balanced,noise_rank,20,17,3000,2,0.0006666666666666666,0.47275272023405357,0.689655172413793
logistic_balanced,noise_rank,20,18,3000,3,0.001,0.6186098961919243,1.0344827586206897
logistic_balanced,noise_rank,20,19,3000,40,0.013333333333333334,0.8290160531994893,13.793103448275863
logistic_balanced,noise_rank,100,0,600,0,0.0,0.006851860073494492,0.0
logistic_balanced,noise_rank,100,1,600,0,0.0,0.01090685320320488,0.0
logistic_balanced,noise_rank,100,2,600,0,0.0,0.01332941412881471,0.0
logistic_balanced,noise_rank,100,3,600,0,0.0,0.015342804780271368,0.0
logistic_balanced,noise_rank,100,4,600,0,0.0,0.016995915582681247,0.0
logistic_balanced,noise_rank,100,5,600,0,0.0,0.018516803985875883,0.0
logistic_balanced,noise_rank,100,6,600,0,0.0,0.01988658067779171,0.0
logistic_balanced,noise_rank,100,7,600,0,0.0,0.021223521774171524,0.0
logistic_balanced,noise_rank,100,8,600,0,0.0,0.02254033732238339,0.0
logistic_balanced,noise_rank,100,9,600,0,0.0,0.023853150883550167,0.0
logistic_balanced,noise_rank,100,10,600,0,0.0,0.025105367330246257,0.0
logistic_balanced,noise_rank,100,11,600,0,0.0,0.026407221553273855,0.0
logistic_balanced,noise_rank,100,12,600,0,0.0,0.027712576110310295,0.0
logistic_balanced,noise_rank,100,13,600,0,0.0,0.028971747143082035,0.0
logistic_balanced,noise_rank,100,14,600,0,0.0,0.030169834409867917,0.0
logistic_balanced,noise_rank,100,15,600,0,0.0,0.031446849527186176,0.0
logistic_balanced,noise_rank,100,16,600,0,0.0,0.03265742312211123,0.0
logistic_balanced,noise_rank,100,17,600,0,0.0,0.03401547618426981,0.0
logistic_balanced,noise_rank,100,18,600,0,0.0,0.03537700648521458,0.0
logistic_balanced,noise_rank,100,19,600,0,0.0,0.03676823685765388,0.0
logistic_balanced,noise_rank,100,20,600,0,0.0,0.03814664181732667,0.0
logistic_balanced,noise_rank,100,21,600,0,0.0,0.039578508800079105,0.0
logistic_balanced,noise_rank,100,22,600,0,0.0,0.041103256926401634,0.0
logistic_balanced,noise_rank,100,23,600,0,0.0,0.042587238892547605,0.0
logistic_balanced,noise_rank,100,24,600,0,0.0,0.044203125650779045,0.0
logistic_balanced,noise_rank,100,25,600,0,0.0,0.04578964629661155,0.0
logistic_balanced,noise_rank,100,26,600,0,0.0,0.04742278475576263,0.0
logistic_balanced,noise_rank,100,27,600,0,0.0,0.04908962117894172,0.0
logistic_balanced,noise_rank,100,28,600,0,0.0,0.050790303784496386,0.0
logistic_balanced,noise_rank,100,29,600,0,0.0,0.0525484913721584,0.0
logistic_balanced,noise_rank,100,30,600,0,0.0,0.05446403395653237,0.0
logistic_balanced,noise_rank,100,31,600,0,0.0,0.056243977840506644,0.0
logistic_balanced,noise_rank,100,32,600,0,0.0,0.0580430401040264,0.0
logistic_balanced,noise_rank,100,33,600,0,0.0,0.060029716358473,0.0
logistic_balanced,noise_rank,100,34,600,1,0.0016666666666666668,0.062084850344620246,1.7241379310344829
logistic_balanced,noise_rank,100,35,600,0,0.0,0.06408067048942467,0.0
logistic_balanced,noise_rank,100,36,600,1,0.0016666666666666668,0.06611604669979644,1.7241379310344829
logistic_balanced,noise_rank,100,37,600,0,0.0,0.06824183472389225,0.0
logistic_balanced,noise_rank,100,38,600,0,0.0,0.07073592881771579,0.0
logistic_balanced,noise_rank,100,39,600,0,0.0,0.07323524729589534,0.0
logistic_balanced,noise_rank,100,40,600,0,0.0,0.07568139948101939,0.0
logistic_balanced,noise_rank,100,41,600,0,0.0,0.07812637696583592,0.0
logistic_balanced,noise_rank,100,42,600,0,0.0,0.08098145397167542,0.0
logistic_balanced,noise_rank,100,43,600,0,0.0,0.08376217696053273,0.0
logistic_balanced,noise_rank,100,44,600,0,0.0,0.08658160441322815,0.0
logistic_balanced,noise_rank,100,45,600,1,0.0016666666666666668,0.0895187048611749,1.7241379310344829
logistic_balanced,noise_rank,100,46,600,0,0.0,0.09253885567679458,0.0
logistic_balanced,noise_rank,100,47,600,0,0.0,0.0956723514996932,0.0
logistic_balanced,noise_rank,100,48,600,0,0.0,0.09909094821987009,0.0
logistic_balanced,noise_rank,100,49,600,0,0.0,0.10267734565847068,0.0
logistic_balanced,noise_rank,100,50,600,0,0.0,0.10638447531888083,0.0
logistic_balanced,noise_rank,100,51,600,0,0.0,0.11027380308648366,0.0
logistic_balanced,noise_rank,100,52,600,0,0.0,0.11409519561571478,0.0
logistic_balanced,noise_rank,100,53,600,0,0.0,0.1181239928155508,0.0
logistic_balanced,noise_rank,100,54,600,0,0.0,0.12249609234887987,0.0
logistic_balanced,noise_rank,100,55,600,0,0.0,0.12696960614046107,0.0
logistic_balanced,noise_rank,100,56,600,0,0.0,0.13163060260908366,0.0
logistic_balanced,noise_rank,100,57,600,0,0.0,0.13642032559775666,0.0
logistic_balanced,noise_rank,100,58,600,0,0.0,0.1414944452080664,0.0
logistic_balanced,noise_rank,100,59,600,1,0.0016666666666666668,0.14675189447328166,1.7241379310344829
logistic_balanced,noise_rank,100,60,600,0,0.0,0.15166224854600277,0.0
logistic_balanced,noise_rank,100,61,600,1,0.0016666666666666668,0.1568907556903595,1.7241379310344829
logistic_balanced,noise_rank,100,62,600,0,0.0,0.16283704734940999,0.0
logistic_balanced,noise_rank,100,63,600,0,0.0,0.16897850039016873,0.0
logistic_balanced,noise_rank,100,64,600,0,0.0,0.17506652084084168,0.0
logistic_balanced,noise_rank,100,65,600,0,0.0,0.1814960137830663,0.0
logistic_balanced,noise_rank,100,66,600,1,0.0016666666666666668,0.18867860917634227,1.7241379310344829
logistic_balanced,noise_rank,100,67,600,1,0.0016666666666666668,0.1966027572870766,1.7241379310344829
logistic_balanced,noise_rank,100,68,600,0,0.0,0.20425887474599635,0.0
logistic_balanced,noise_rank,100,69,600,1,0.0016666666666666668,0.21217413601001564,1.7241379310344829
logistic_balanced,noise_rank,100,70,600,0,0.0,0.22024360574701524,0.0
logistic_balanced,noise_rank,100,71,600,1,0.0016666666666666668,0.22887501416539285,1.7241379310344829
logistic_balanced,noise_rank,100,72,600,0,0.0,0.23819551168474887,0.0
logistic_balanced,noise_rank,100,73,600,1,0.0016666666666666668,0.24746082889969642,1.7241379310344829
logistic_balanced,noise_rank,100,74,600,0,0.0,0.25753918299342027,0.0
logistic_balanced,noise_rank,100,75,600,0,0.0,0.26844017890084715,0.0
logistic_balanced,noise_rank,100,76,600,0,0.0,0.28057753761680704,0.0
logistic_balanced,noise_rank,100,77,600,1,0.0016666666666666668,0.29284303601123596,1.7241379310344829
logistic_balanced,noise_rank,100,78,600,1,0.0016666666666666668,0.30536377631632544,1.7241379310344829
logistic_balanced,noise_rank,100,79,600,0,0.0,0.3192104165673637,0.0
logistic_balanced,noise_rank,100,80,600,0,0.0,0.33480185518836064,0.0
logistic_balanced,noise_rank,100,81,600,0,0.0,0.34986586737456254,0.0
logistic_balanced,noise_rank,100,82,600,0,0.0,0.3670859343754772,0.0
logistic_balanced,noise_rank,100,83,600,0,0.0,0.3853315566653352,0.0
logistic_balanced,noise_rank,100,84,600,1,0.0016666666666666668,0.4051859837774609,1.7241379310344829
logistic_balanced,noise_rank,100,85,600,1,0.0016666666666666668,0.4255323728525898,1.7241379310344829
logistic_balanced,noise_rank,100,86,600,0,0.0,0.4473428595776689,0.0
logistic_balanced,noise_rank,100,87,600,0,0.0,0.4718541528340045,0.0
logistic_balanced,noise_rank,100,88,600,0,0.0,0.4963878013429249,0.0
logistic_balanced,noise_rank,100,89,600,1,0.0016666666666666668,0.5226464145630799,1.7241379310344829
logistic_balanced,noise_rank,100,90,600,0,0.0,0.550862822383746,0.0
logistic_balanced,noise_rank,100,91,600,1,0.0016666666666666668,0.5827041273158022,1.7241379310344829
logistic_balanced,noise_rank,100,92,600,0,0.0,0.616805851261211,0.0
logistic_balanced,noise_rank,100,93,600,1,0.0016666666666666668,0.6527943985007628,1.7241379310344829
logistic_balanced,noise_rank,100,94,600,1,0.0016666666666666668,0.6898822814980993,1.7241379310344829
logistic_balanced,noise_rank,100,95,600,0,0.0,0.7330031315348516,0.0
logistic_balanced,noise_rank,100,96,600,2,0.0033333333333333335,0.7759856068788029,3.4482758620689657
logistic_balanced,noise_rank,100,97,600,5,0.008333333333333333,0.8231274469672059,8.620689655172413
logistic_balanced,noise_rank,100,98,600,6,0.01,0.8756849906639569,10.344827586206897
logistic_balanced,noise_rank,100,99,600,27,0.045,0.9372790899526291,46.55172413793103
linear_svm,raw,10,0,6000,0,0.0,0.002136192975879857,0.0
linear_svm,raw,10,1,6000,0,0.0,0.0048967319888240735,0.0
linear_svm,raw,10,2,6000,0,0.0,0.007872931343713094,0.0
linear_svm,raw,10,3,6000,2,0.0003333333333333333,0.01168515165587304,0.3448275862068965
linear_svm,raw,10,4,6000,1,0.00016666666666666666,0.016808416615400026,0.17241379310344826
linear_svm,raw,10,5,6000,0,0.0,0.024196740817697196,0.0
linear_svm,raw,10,6,6000,5,0.0008333333333333334,0.03547109767803103,0.8620689655172414
linear_svm,raw,10,7,6000,3,0.0005,0.05524415545338087,0.5172413793103449
linear_svm,raw,10,8,6000,3,0.0005,0.09921688098110815,0.5172413793103449
linear_svm,raw,10,9,6000,44,0.007333333333333333,0.3089337029924821,7.586206896551724
linear_svm,raw,20,0,3000,0,0.0,0.0014246981534333644,0.0
linear_svm,raw,20,1,3000,0,0.0,0.00284768779832635,0.0
linear_svm,raw,20,2,3000,0,0.0,0.004210836453782549,0.0
linear_svm,raw,20,3,3000,0,0.0,0.005582627523865599,0.0
linear_svm,raw,20,4,3000,0,0.0,0.007051346924526198,0.0
linear_svm,raw,20,5,3000,0,0.0,0.008694515762899988,0.0
linear_svm,raw,20,6,3000,1,0.0003333333333333333,0.010608404513927198,0.3448275862068965
linear_svm,raw,20,7,3000,1,0.0003333333333333333,0.012761898797818883,0.3448275862068965
linear_svm,raw,20,8,3000,1,0.0003333333333333333,0.015275249563164891,0.3448275862068965
linear_svm,raw,20,9,3000,0,0.0,0.01834158366763516,0.0
linear_svm,raw,20,10,3000,0,0.0,0.022016157690153308,0.0
linear_svm,raw,20,11,3000,0,0.0,0.026377323945241078,0.0
linear_svm,raw,20,12,3000,1,0.0003333333333333333,0.03187171061204286,0.3448275862068965
linear_svm,raw,20,13,3000,4,0.0013333333333333333,0.0390704847440192,1.379310344827586
linear_svm,raw,20,14,3000,2,0.0006666666666666666,0.04872326208360705,0.689655172413793
linear_svm,raw,20,15,3000,1,0.0003333333333333333,0.0617650488231547,0.3448275862068965
linear_svm,raw,20,16,3000,2,0.0006666666666666666,0.08189379557866178,0.689655172413793
linear_svm,raw,20,17,3000,1,0.0003333333333333333,0.11653996638355453,0.3448275862068965
linear_svm,raw,20,18,3000,3,0.001,0.18843607752975186,1.0344827586206897
linear_svm,raw,20,19,3000,41,0.013666666666666667,0.42943132845521237,14.13793103448276
linear_svm,raw,100,0,600,0,0.0,0.0006625714088045374,0.0
linear_svm,raw,100,1,600,0,0.0,0.001137728287132723,0.0
linear_svm,raw,100,2,600,0,0.0,0.001482033885573686,0.0
linear_svm,raw,100,3,600,0,0.0,0.0017843976766556242,0.0
linear_svm,raw,100,4,600,0,0.0,0.0020567595090002513,0.0
linear_svm,raw,100,5,600,0,0.0,0.0023118110549428888,0.0
linear_svm,raw,100,6,600,0,0.0,0.0025722677720921086,0.0
linear_svm,raw,100,7,600,0,0.0,0.0028376870197451215,0.0
linear_svm,raw,100,8,600,0,0.0,0.0031135183237110692,0.0
linear_svm,raw,100,9,600,0,0.0,0.00340315482114056,0.0
linear_svm,raw,100,10,600,0,0.0,0.0036794626063339003,0.0
linear_svm,raw,100,11,600,0,0.0,0.003948254412829152,0.0
linear_svm,raw,100,12,600,0,0.0,0.0042098721297432785,0.0
linear_svm,raw,100,13,600,0,0.0,0.004476508123349929,0.0
linear_svm,raw,100,14,600,0,0.0,0.004740084996656483,0.0
linear_svm,raw,100,15,600,0,0.0,0.005020835685846323,0.0
linear_svm,raw,100,16,600,0,0.0,0.005298959804479466,0.0
linear_svm,raw,100,17,600,0,0.0,0.0055832426418560965,0.0
linear_svm,raw,100,18,600,0,0.0,0.005866361565404965,0.0
linear_svm,raw,100,19,600,0,0.0,0.006143737921741145,0.0
linear_svm,raw,100,20,600,0,0.0,0.006433825126100799,0.0
linear_svm,raw,100,21,600,0,0.0,0.006734065272981044,0.0
linear_svm,raw,100,22,600,0,0.0,0.007042071689151065,0.0
linear_svm,raw,100,23,600,0,0.0,0.007358256858519927,0.0
linear_svm,raw,100,24,600,0,0.0,0.0076885156758781555,0.0
linear_svm,raw,100,25,600,0,0.0,0.00800573384638914,0.0
linear_svm,raw,100,26,600,0,0.0,0.008330065460421619,0.0
linear_svm,raw,100,27,600,0,0.0,0.0086764355831975,0.0
linear_svm,raw,100,28,600,0,0.0,0.009037559495584567,0.0
linear_svm,raw,100,29,600,0,0.0,0.009422784428907115,0.0
linear_svm,raw,100,30,600,0,0.0,0.009818425224930826,0.0
linear_svm,raw,100,31,600,0,0.0,0.010200190319033253,0.0
linear_svm,raw,100,32,600,0,0.0,0.010602535337373384,0.0
linear_svm,raw,100,33,600,0,0.0,0.010995564946138337,0.0
linear_svm,raw,100,34,600,1,0.0016666666666666668,0.011425306742160189,1.7241379310344829
linear_svm,raw,100,35,600,1,0.0016666666666666668,0.01186528100470917,1.7241379310344829
linear_svm,raw,100,36,600,0,0.0,0.012291552209474949,0.0
linear_svm,raw,100,37,600,0,0.0,0.012741483574565836,0.0
linear_svm,raw,100,38,600,0,0.0,0.013217430888944247,0.0
linear_svm,raw,100,39,600,0,0.0,0.013693746311400207,0.0
linear_svm,raw,100,40,600,0,0.0,0.014192800382391867,0.0
linear_svm,raw,100,41,600,0,0.0,0.014695323575367781,0.0
linear_svm,raw,100,42,600,0,0.0,0.015242892272199764,0.0
linear_svm,raw,100,43,600,1,0.0016666666666666668,0.015822740814702266,1.7241379310344829
linear_svm,raw,100,44,600,0,0.0,0.016422490771162777,0.0
linear_svm,raw,100,45,600,0,0.0,0.017012389959295653,0.0
linear_svm,raw,100,46,600,0,0.0,0.017663171968472884,0.0
linear_svm,raw,100,47,600,0,0.0,0.018328589556223032,0.0
linear_svm,raw,100,48,600,0,0.0,0.01899591669290624,0.0
linear_svm,raw,100,49,600,0,0.0,0.019707850161277993,0.0
linear_svm,raw,100,50,600,0,0.0,0.020443174080050818,0.0
linear_svm,raw,100,51,600,0,0.0,0.021200979241655718,0.0
linear_svm,raw,100,52,600,0,0.0,0.021973877809231823,0.0
linear_svm,raw,100,53,600,0,0.0,0.0228059816622883,0.0
linear_svm,raw,100,54,600,0,0.0,0.023656775657539892,0.0
linear_svm,raw,100,55,600,0,0.0,0.02452447237376638,0.0
linear_svm,raw,100,56,600,0,0.0,0.025416166960689247,0.0
linear_svm,raw,100,57,600,0,0.0,0.026326066493794726,0.0
linear_svm,raw,100,58,600,0,0.0,0.02728201121508339,0.0
linear_svm,raw,100,59,600,0,0.0,0.02833790268287165,0.0
linear_svm,raw,100,60,600,0,0.0,0.029409036721767503,0.0
linear_svm,raw,100,61,600,0,0.0,0.030557060592578615,0.0
linear_svm,raw,100,62,600,0,0.0,0.03179218731983952,0.0
linear_svm,raw,100,63,600,0,0.0,0.0330859121122518,0.0
linear_svm,raw,100,64,600,1,0.0016666666666666668,0.03451435631377684,1.7241379310344829
linear_svm,raw,100,65,600,1,0.0016666666666666668,0.035976673968515865,1.7241379310344829
linear_svm,raw,100,66,600,0,0.0,0.03740424653713275,0.0
linear_svm,raw,100,67,600,1,0.0016666666666666668,0.03893197141575743,1.7241379310344829
linear_svm,raw,100,68,600,0,0.0,0.040569122463695186,0.0
linear_svm,raw,100,69,600,2,0.0033333333333333335,0.04247040933499477,3.4482758620689657
linear_svm,raw,100,70,600,2,0.0033333333333333335,0.044435526675833066,3.4482758620689657
linear_svm,raw,100,71,600,0,0.0,0.04654765073940355,0.0
linear_svm,raw,100,72,600,0,0.0,0.04857365221471915,0.0
linear_svm,raw,100,73,600,0,0.0,0.05081505350977292,0.0
linear_svm,raw,100,74,600,0,0.0,0.05324442727830657,0.0
linear_svm,raw,100,75,600,0,0.0,0.055864709967420156,0.0
linear_svm,raw,100,76,600,1,0.0016666666666666668,0.058525980461803136,1.7241379310344829
linear_svm,raw,100,77,600,0,0.0,0.06151490333863535,0.0
linear_svm,raw,100,78,600,0,0.0,0.06470601023846659,0.0
linear_svm,raw,100,79,600,0,0.0,0.06821364010944826,0.0
linear_svm,raw,100,80,600,0,0.0,0.07209507843095603,0.0
linear_svm,raw,100,81,600,0,0.0,0.0765376430419959,0.0
linear_svm,raw,100,82,600,1,0.0016666666666666668,0.08153183901772877,1.7241379310344829
linear_svm,raw,100,83,600,1,0.0016666666666666668,0.08665690296372172,1.7241379310344829
linear_svm,raw,100,84,600,0,0.0,0.09264751443890645,0.0
linear_svm,raw,100,85,600,1,0.0016666666666666668,0.0995238502969632,1.7241379310344829
linear_svm,raw,100,86,600,0,0.0,0.10652396204783697,0.0
linear_svm,raw,100,87,600,0,0.0,0.1153026533268564,0.0
linear_svm,raw,100,88,600,0,0.0,0.12490097055193121,0.0
linear_svm,raw,100,89,600,0,0.0,0.13644839569418482,0.0
linear_svm,raw,100,90,600,1,0.0016666666666666668,0.14985499434406913,1.7241379310344829
linear_svm,raw,100,91,600,0,0.0,0.16537978900234152,0.0
linear_svm,raw,100,92,600,2,0.0033333333333333335,0.18401400134691984,3.4482758620689657
linear_svm,raw,100,93,600,0,0.0,0.207116248381585,0.0
linear_svm,raw,100,94,600,0,0.0,0.23581535457384367,0.0
linear_svm,raw,100,95,600,1,0.0016666666666666668,0.2718633277826491,1.7241379310344829
linear_svm,raw,100,96,600,1,0.0016666666666666668,0.3191766062377704,1.7241379310344829
linear_svm,raw,100,97,600,6,0.01,0.38552053524038343,10.344827586206897
linear_svm,raw,100,98,600,6,0.01,0.48592145694997396,10.344827586206897
linear_svm,raw,100,99,600,27,0.045,0.6846747160652847,46.55172413793103
linear_svm,noise_rank,10,0,6000,0,0.0,0.0077289974965628555,0.0
linear_svm,noise_rank,10,1,6000,1,0.00016666666666666666,0.013914286527941381,0.17241379310344826
linear_svm,noise_rank,10,2,6000,0,0.0,0.018457289233671126,0.0
linear_svm,noise_rank,10,3,6000,0,0.0,0.022663696692465835,0.0
linear_svm,noise_rank,10,4,6000,1,0.00016666666666666666,0.027545367326267542,0.17241379310344826
linear_svm,noise_rank,10,5,6000,1,0.00016666666666666666,0.03446600167813472,0.17241379310344826
linear_svm,noise_rank,10,6,6000,4,0.0006666666666666666,0.04546387791854339,0.689655172413793
linear_svm,noise_rank,10,7,6000,4,0.0006666666666666666,0.06459264138332267,0.689655172413793
linear_svm,noise_rank,10,8,6000,3,0.0005,0.10753110080626546,0.5172413793103449
linear_svm,noise_rank,10,9,6000,44,0.007333333333333333,0.3128014710050007,7.586206896551724
linear_svm,noise_rank,20,0,3000,0,0.0,0.00563747695434169,0.0
linear_svm,noise_rank,20,1,3000,0,0.0,0.009820518038784021,0.0
linear_svm,noise_rank,20,2,3000,0,0.0,0.012667050749484654,0.0
linear_svm,noise_rank,20,3,3000,1,0.0003333333333333333,0.015161522306398105,0.3448275862068965
linear_svm,noise_rank,20,4,3000,0,0.0,0.017406181570738238,0.0
linear_svm,noise_rank,20,5,3000,0,0.0,0.019508396896604017,0.0
linear_svm,noise_rank,20,6,3000,0,0.0,0.021569726565359285,0.0
linear_svm,noise_rank,20,7,3000,0,0.0,0.023757666819572382,0.0
linear_svm,noise_rank,20,8,3000,0,0.0,0.026159336820025372,0.0
linear_svm,noise_rank,20,9,3000,1,0.0003333333333333333,0.028931397832509708,0.3448275862068965
linear_svm,noise_rank,20,10,3000,0,0.0,0.032298741864573044,0.0
linear_svm,noise_rank,20,11,3000,1,0.0003333333333333333,0.03663326149169639,0.3448275862068965
linear_svm,noise_rank,20,12,3000,2,0.0006666666666666666,0.042009750089412844,0.689655172413793
linear_svm,noise_rank,20,13,3000,2,0.0006666666666666666,0.04891800574767393,0.689655172413793
linear_svm,noise_rank,20,14,3000,3,0.001,0.05821904194576452,1.0344827586206897
linear_svm,noise_rank,20,15,3000,1,0.0003333333333333333,0.07096624082088084,0.3448275862068965
linear_svm,noise_rank,20,16,3000,2,0.0006666666666666666,0.09064424336809017,0.689655172413793
linear_svm,noise_rank,20,17,3000,1,0.0003333333333333333,0.12441795824444078,0.3448275862068965
linear_svm,noise_rank,20,18,3000,3,0.001,0.19467684113839376,1.0344827586206897
linear_svm,noise_rank,20,19,3000,41,0.013666666666666667,0.4309261008716077,14.13793103448276
linear_svm,noise_rank,100,0,600,0,0.0,0.0028958797433665997,0.0
linear_svm,noise_rank,100,1,600,0,0.0,0.004731590676975172,0.0
linear_svm,noise_rank,100,2,600,0,0.0,0.005911751726907009,0.0
linear_svm,noise_rank,100,3,600,0,0.0,0.00691284287751006,0.0
linear_svm,noise_rank,100,4,600,0,0.0,0.007735319746949605,0.0
linear_svm,noise_rank,100,5,600,0,0.0,0.008503476460623558,0.0
linear_svm,noise_rank,100,6,600,0,0.0,0.009199232363111405,0.0
linear_svm,noise_rank,100,7,600,0,0.0,0.009846711279836703,0.0
linear_svm,noise_rank,100,8,600,0,0.0,0.010494221956522998,0.0
linear_svm,noise_rank,100,9,600,0,0.0,0.01105894813382544,0.0
linear_svm,noise_rank,100,10,600,0,0.0,0.011620696248401199,0.0
linear_svm,noise_rank,100,11,600,0,0.0,0.012143139198808339,0.0
linear_svm,noise_rank,100,12,600,0,0.0,0.012661994998250388,0.0
linear_svm,noise_rank,100,13,600,0,0.0,0.013194677238516321,0.0
linear_svm,noise_rank,100,14,600,0,0.0,0.01371474606344702,0.0
linear_svm,noise_rank,100,15,600,0,0.0,0.014224975641656808,0.0
linear_svm,noise_rank,100,16,600,0,0.0,0.014692382919320505,0.0
linear_svm,noise_rank,100,17,600,0,0.0,0.015167453320480551,0.0
linear_svm,noise_rank,100,18,600,0,0.0,0.015623340364792349,0.0
linear_svm,noise_rank,100,19,600,1,0.0016666666666666668,0.016099459285740306,1.7241379310344829
linear_svm,noise_rank,100,20,600,0,0.0,0.016559512627481857,0.0
linear_svm,noise_rank,100,21,600,0,0.0,0.016989146738041725,0.0
linear_svm,noise_rank,100,22,600,0,0.0,0.017409506241326932,0.0
linear_svm,noise_rank,100,23,600,0,0.0,0.017829755906499902,0.0
linear_svm,noise_rank,100,24,600,0,0.0,0.018242986340340762,0.0
linear_svm,noise_rank,100,25,600,0,0.0,0.018673223870292074,0.0
linear_svm,noise_rank,100,26,600,0,0.0,0.01910247497100909,0.0
linear_svm,noise_rank,100,27,600,0,0.0,0.01951977513014393,0.0
linear_svm,noise_rank,100,28,600,0,0.0,0.019921332838744064,0.0
linear_svm,noise_rank,100,29,600,0,0.0,0.020325177672830937,0.0
linear_svm,noise_rank,100,30,600,0,0.0,0.020741778769449465,0.0
linear_svm,noise_rank,100,31,600,0,0.0,0.021161166883029613,0.0
linear_svm,noise_rank,100,32,600,0,0.0,0.021567391726831357,0.0
linear_svm,noise_rank,100,33,600,0,0.0,0.02196814319718411,0.0
linear_svm,noise_rank,100,34,600,0,0.0,0.02241015225030187,0.0
linear_svm,noise_rank,100,35,600,0,0.0,0.022855608117487974,0.0
linear_svm,noise_rank,100,36,600,0,0.0,0.023287769851809643,0.0
linear_svm,noise_rank,100,37,600,0,0.0,0.02372668920013454,0.0
linear_svm,noise_rank,100,38,600,0,0.0,0.024209491655705295,0.0
linear_svm,noise_rank,100,39,600,0,0.0,0.024708775272724484,0.0
linear_svm,noise_rank,100,40,600,0,0.0,0.025202575743641407,0.0
